ts=2026-09-25T07:13:53.290Z level=INFO event=start version=0.2.0 git_commit=3600844218a5a90ebe7f3fd4dd482e3ef1dfb772 argv="data/cut.mp4 --output-dir results/reference"
ts=2026-09-25T07:14:06.397Z level=INFO event=block block=56 samples=550-559 video_t_s=55.90 wall_ms=148.54 ms_per_frame=14.85 inf_per_s=67.32 speed=6.73 decode_ms=2.47 preprocess_ms=33.59 fingerprint_ms=5.42 inference_ms=106.05 write_ms=0.71 other_ms=0.30 yolo_preprocess_ms=10.13 yolo_inference_ms=80.69 yolo_postprocess_ms=7.94 cpu_cores=1.85 gpu_mem_mb=50.25 elapsed_s=8.46
ts=2026-09-25T07:14:06.552Z level=INFO event=block block=57 samples=560-569 video_t_s=56.90 wall_ms=155.36 ms_per_frame=15.54 inf_per_s=64.37 speed=6.44 decode_ms=2.66 preprocess_ms=39.93 fingerprint_ms=5.31 inference_ms=106.51 write_ms=0.69 other_ms=0.26 yolo_preprocess_ms=10.13 yolo_inference_ms=80.44 yolo_postprocess_ms=8.01 cpu_cores=1.91 gpu_mem_mb=50.25 elapsed_s=8.61
ts=2026-09-25T07:14:06.701Z level=INFO event=block block=58 samples=570-579 video_t_s=57.90 wall_ms=148.95 ms_per_frame=14.90 inf_per_s=67.14 speed=6.71 decode_ms=2.23 preprocess_ms=32.76 fingerprint_ms=5.38 inference_ms=107.69 write_ms=0.61 other_ms=0.29 yolo_preprocess_ms=10.78 yolo_inference_ms=81.58 yolo_postprocess_ms=8.07 cpu_cores=1.91 gpu_mem_mb=50.25 elapsed_s=8.76
ts=2026-09-25T07:14:06.854Z level=INFO event=block block=59 samples=580-589 video_t_s=58.90 wall_ms=152.75 ms_per_frame=15.27 inf_per_s=65.47 speed=6.55 decode_ms=2.14 preprocess_ms=37.15 fingerprint_ms=5.53 inference_ms=106.98 write_ms=0.68 other_ms=0.26 yolo_preprocess_ms=10.64 yolo_inference_ms=80.92 yolo_postprocess_ms=8.04 cpu_cores=1.75 gpu_mem_mb=50.25 elapsed_s=8.92
ts=2026-09-25T07:14:07.010Z level=INFO event=block block=60 samples=590-599 video_t_s=59.90 wall_ms=156.17 ms_per_frame=15.62 inf_per_s=64.03 speed=6.40 decode_ms=2.83 preprocess_ms=40.71 fingerprint_ms=5.50 inference_ms=105.95 write_ms=0.95 other_ms=0.24 yolo_preprocess_ms=10.59 yolo_inference_ms=79.59 yolo_postprocess_ms=8.10 cpu_cores=1.82 gpu_mem_mb=50.25 elapsed_s=9.07
ts=2026-09-25T07:14:07.170Z level=INFO event=block block=61 samples=600-609 video_t_s=60.90 wall_ms=159.71 ms_per_frame=15.97 inf_per_s=62.61 speed=6.26 decode_ms=2.35 preprocess_ms=44.85 fingerprint_ms=5.88 inference_ms=105.35 write_ms=1.04 other_ms=0.24 yolo_preprocess_ms=9.96 yolo_inference_ms=79.42 yolo_postprocess_ms=8.45 cpu_cores=1.76 gpu_mem_mb=50.25 elapsed_s=9.23
ts=2026-09-25T07:14:07.322Z level=INFO event=block block=62 samples=610-619 video_t_s=61.90 wall_ms=151.88 ms_per_frame=15.19 inf_per_s=65.84 speed=6.58 decode_ms=2.40 preprocess_ms=36.11 fingerprint_ms=6.09 inference_ms=106.06 write_ms=0.98 other_ms=0.24 yolo_preprocess_ms=10.09 yolo_inference_ms=80.41 yolo_postprocess_ms=7.92 cpu_cores=1.83 gpu_mem_mb=50.25 elapsed_s=9.38
ts=2026-09-25T07:14:07.475Z level=INFO event=block block=63 samples=620-629 video_t_s=62.90 wall_ms=153.17 ms_per_frame=15.32 inf_per_s=65.29 speed=6.53 decode_ms=2.52 preprocess_ms=37.22 fingerprint_ms=5.65 inference_ms=106.63 write_ms=0.89 other_ms=0.27 yolo_preprocess_ms=10.17 yolo_inference_ms=81.16 yolo_postprocess_ms=8.05 cpu_cores=1.73 gpu_mem_mb=50.25 elapsed_s=9.54
ts=2026-09-25T07:14:07.625Z level=INFO event=block block=64 samples=630-639 video_t_s=63.90 wall_ms=150.63 ms_per_frame=15.06 inf_per_s=66.39 speed=6.64 decode_ms=2.57 preprocess_ms=34.90 fingerprint_ms=5.27 inference_ms=106.81 write_ms=0.81 other_ms=0.26 yolo_preprocess_ms=10.38 yolo_inference_ms=81.07 yolo_postprocess_ms=8.04 cpu_cores=1.75 gpu_mem_mb=50.25 elapsed_s=9.69
ts=2026-09-25T07:14:07.779Z level=INFO event=block block=65 samples=640-649 video_t_s=64.90 wall_ms=153.43 ms_per_frame=15.34 inf_per_s=65.17 speed=6.52 decode_ms=2.58 preprocess_ms=38.01 fingerprint_ms=5.10 inference_ms=106.64 write_ms=0.82 other_ms=0.27 yolo_preprocess_ms=10.33 yolo_inference_ms=81.06 yolo_postprocess_ms=8.00 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=9.84
ts=2026-09-25T07:14:07.931Z level=INFO event=block block=66 samples=650-659 video_t_s=65.90 wall_ms=151.66 ms_per_frame=15.17 inf_per_s=65.94 speed=6.59 decode_ms=2.82 preprocess_ms=36.02 fingerprint_ms=5.29 inference_ms=106.70 write_ms=0.56 other_ms=0.27 yolo_preprocess_ms=10.42 yolo_inference_ms=80.49 yolo_postprocess_ms=8.45 cpu_cores=1.84 gpu_mem_mb=50.25 elapsed_s=9.99
ts=2026-09-25T07:14:08.086Z level=INFO event=block block=67 samples=660-669 video_t_s=66.90 wall_ms=155.49 ms_per_frame=15.55 inf_per_s=64.31 speed=6.43 decode_ms=2.53 preprocess_ms=42.06 fingerprint_ms=5.22 inference_ms=104.95 write_ms=0.47 other_ms=0.27 yolo_preprocess_ms=10.15 yolo_inference_ms=79.85 yolo_postprocess_ms=7.96 cpu_cores=1.72 gpu_mem_mb=50.25 elapsed_s=10.15
ts=2026-09-25T07:14:08.240Z level=INFO event=block block=68 samples=670-679 video_t_s=67.90 wall_ms=154.31 ms_per_frame=15.43 inf_per_s=64.80 speed=6.48 decode_ms=2.45 preprocess_ms=40.85 fingerprint_ms=5.59 inference_ms=104.67 write_ms=0.46 other_ms=0.30 yolo_preprocess_ms=9.79 yolo_inference_ms=79.94 yolo_postprocess_ms=7.97 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=10.30
ts=2026-09-25T07:14:08.395Z level=INFO event=block block=69 samples=680-689 video_t_s=68.90 wall_ms=154.84 ms_per_frame=15.48 inf_per_s=64.58 speed=6.46 decode_ms=2.34 preprocess_ms=40.50 fingerprint_ms=5.81 inference_ms=105.06 write_ms=0.83 other_ms=0.31 yolo_preprocess_ms=10.73 yolo_inference_ms=79.32 yolo_postprocess_ms=7.68 cpu_cores=1.68 gpu_mem_mb=50.25 elapsed_s=10.46
ts=2026-09-25T07:14:08.551Z level=INFO event=block block=70 samples=690-699 video_t_s=69.90 wall_ms=155.95 ms_per_frame=15.59 inf_per_s=64.12 speed=6.41 decode_ms=2.52 preprocess_ms=39.11 fingerprint_ms=5.77 inference_ms=107.43 write_ms=0.84 other_ms=0.29 yolo_preprocess_ms=10.87 yolo_inference_ms=80.78 yolo_postprocess_ms=8.11 cpu_cores=1.65 gpu_mem_mb=50.25 elapsed_s=10.61
ts=2026-09-25T07:14:08.704Z level=INFO event=block block=71 samples=700-709 video_t_s=70.90 wall_ms=152.83 ms_per_frame=15.28 inf_per_s=65.43 speed=6.54 decode_ms=2.40 preprocess_ms=36.25 fingerprint_ms=5.69 inference_ms=107.30 write_ms=0.85 other_ms=0.34 yolo_preprocess_ms=10.53 yolo_inference_ms=81.08 yolo_postprocess_ms=8.15 cpu_cores=1.75 gpu_mem_mb=50.25 elapsed_s=10.77
ts=2026-09-25T07:14:08.857Z level=INFO event=block block=72 samples=710-719 video_t_s=71.90 wall_ms=152.77 ms_per_frame=15.28 inf_per_s=65.46 speed=6.55 decode_ms=2.54 preprocess_ms=37.93 fingerprint_ms=5.30 inference_ms=105.81 write_ms=0.88 other_ms=0.31 yolo_preprocess_ms=10.17 yolo_inference_ms=80.01 yolo_postprocess_ms=8.28 cpu_cores=1.67 gpu_mem_mb=50.25 elapsed_s=10.92
ts=2026-09-25T07:14:09.008Z level=INFO event=block block=73 samples=720-729 video_t_s=72.90 wall_ms=150.79 ms_per_frame=15.08 inf_per_s=66.32 speed=6.63 decode_ms=2.38 preprocess_ms=33.73 fingerprint_ms=5.11 inference_ms=108.46 write_ms=0.81 other_ms=0.30 yolo_preprocess_ms=10.46 yolo_inference_ms=82.09 yolo_postprocess_ms=8.30 cpu_cores=1.83 gpu_mem_mb=50.25 elapsed_s=11.07
ts=2026-09-25T07:14:09.158Z level=INFO event=block block=74 samples=730-739 video_t_s=73.90 wall_ms=150.17 ms_per_frame=15.02 inf_per_s=66.59 speed=6.66 decode_ms=2.41 preprocess_ms=34.97 fingerprint_ms=5.76 inference_ms=106.01 write_ms=0.76 other_ms=0.27 yolo_preprocess_ms=10.33 yolo_inference_ms=80.10 yolo_postprocess_ms=8.24 cpu_cores=1.85 gpu_mem_mb=50.25 elapsed_s=11.22
ts=2026-09-25T07:14:09.307Z level=INFO event=block block=75 samples=740-749 video_t_s=74.90 wall_ms=149.34 ms_per_frame=14.93 inf_per_s=66.96 speed=6.70 decode_ms=2.50 preprocess_ms=34.27 fingerprint_ms=5.16 inference_ms=106.71 write_ms=0.44 other_ms=0.27 yolo_preprocess_ms=10.18 yolo_inference_ms=81.21 yolo_postprocess_ms=7.98 cpu_cores=1.83 gpu_mem_mb=50.25 elapsed_s=11.37
ts=2026-09-25T07:14:09.458Z level=INFO event=block block=76 samples=750-759 video_t_s=75.90 wall_ms=150.70 ms_per_frame=15.07 inf_per_s=66.36 speed=6.64 decode_ms=2.57 preprocess_ms=35.14 fingerprint_ms=5.32 inference_ms=106.85 write_ms=0.55 other_ms=0.28 yolo_preprocess_ms=10.56 yolo_inference_ms=80.75 yolo_postprocess_ms=8.03 cpu_cores=1.80 gpu_mem_mb=50.25 elapsed_s=11.52
ts=2026-09-25T07:14:09.611Z level=INFO event=block block=77 samples=760-769 video_t_s=76.90 wall_ms=153.69 ms_per_frame=15.37 inf_per_s=65.07 speed=6.51 decode_ms=2.41 preprocess_ms=37.32 fingerprint_ms=5.62 inference_ms=107.12 write_ms=0.98 other_ms=0.24 yolo_preprocess_ms=10.16 yolo_inference_ms=80.46 yolo_postprocess_ms=8.93 cpu_cores=1.86 gpu_mem_mb=50.25 elapsed_s=11.67
ts=2026-09-25T07:14:09.763Z level=INFO event=block block=78 samples=770-779 video_t_s=77.90 wall_ms=151.98 ms_per_frame=15.20 inf_per_s=65.80 speed=6.58 decode_ms=2.47 preprocess_ms=35.69 fingerprint_ms=5.24 inference_ms=107.35 write_ms=0.98 other_ms=0.24 yolo_preprocess_ms=10.23 yolo_inference_ms=81.63 yolo_postprocess_ms=8.09 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=11.83
ts=2026-09-25T07:14:09.915Z level=INFO event=block block=79 samples=780-789 video_t_s=78.90 wall_ms=151.91 ms_per_frame=15.19 inf_per_s=65.83 speed=6.58 decode_ms=2.72 preprocess_ms=35.95 fingerprint_ms=5.09 inference_ms=106.92 write_ms=0.98 other_ms=0.25 yolo_preprocess_ms=10.27 yolo_inference_ms=81.15 yolo_postprocess_ms=7.97 cpu_cores=1.78 gpu_mem_mb=50.25 elapsed_s=11.98
ts=2026-09-25T07:14:10.074Z level=INFO event=block block=80 samples=790-799 video_t_s=79.90 wall_ms=158.87 ms_per_frame=15.89 inf_per_s=62.94 speed=6.29 decode_ms=2.72 preprocess_ms=42.37 fingerprint_ms=5.99 inference_ms=106.56 write_ms=0.96 other_ms=0.27 yolo_preprocess_ms=10.45 yolo_inference_ms=80.37 yolo_postprocess_ms=8.06 cpu_cores=1.76 gpu_mem_mb=50.25 elapsed_s=12.14
ts=2026-09-25T07:14:10.229Z level=INFO event=block block=81 samples=800-809 video_t_s=80.90 wall_ms=154.64 ms_per_frame=15.46 inf_per_s=64.66 speed=6.47 decode_ms=2.55 preprocess_ms=39.56 fingerprint_ms=5.52 inference_ms=105.81 write_ms=0.96 other_ms=0.25 yolo_preprocess_ms=10.24 yolo_inference_ms=80.08 yolo_postprocess_ms=7.85 cpu_cores=1.75 gpu_mem_mb=50.25 elapsed_s=12.29
ts=2026-09-25T07:14:10.385Z level=INFO event=block block=82 samples=810-819 video_t_s=81.90 wall_ms=156.17 ms_per_frame=15.62 inf_per_s=64.03 speed=6.40 decode_ms=2.29 preprocess_ms=40.93 fingerprint_ms=5.14 inference_ms=106.60 write_ms=0.97 other_ms=0.24 yolo_preprocess_ms=10.40 yolo_inference_ms=80.06 yolo_postprocess_ms=8.61 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=12.45
ts=2026-09-25T07:14:10.537Z level=INFO event=block block=83 samples=820-829 video_t_s=82.90 wall_ms=151.63 ms_per_frame=15.16 inf_per_s=65.95 speed=6.60 decode_ms=2.46 preprocess_ms=35.05 fingerprint_ms=5.19 inference_ms=107.66 write_ms=1.02 other_ms=0.24 yolo_preprocess_ms=10.31 yolo_inference_ms=81.65 yolo_postprocess_ms=8.16 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=12.60
ts=2026-09-25T07:14:10.695Z level=INFO event=block block=84 samples=830-839 video_t_s=83.90 wall_ms=158.27 ms_per_frame=15.83 inf_per_s=63.18 speed=6.32 decode_ms=2.51 preprocess_ms=41.64 fingerprint_ms=5.47 inference_ms=107.41 write_ms=1.00 other_ms=0.25 yolo_preprocess_ms=10.15 yolo_inference_ms=81.19 yolo_postprocess_ms=8.22 cpu_cores=1.74 gpu_mem_mb=50.25 elapsed_s=12.76
ts=2026-09-25T07:14:10.848Z level=INFO event=block block=85 samples=840-849 video_t_s=84.90 wall_ms=153.54 ms_per_frame=15.35 inf_per_s=65.13 speed=6.51 decode_ms=2.72 preprocess_ms=36.34 fingerprint_ms=5.25 inference_ms=107.87 write_ms=1.00 other_ms=0.35 yolo_preprocess_ms=10.35 yolo_inference_ms=81.40 yolo_postprocess_ms=8.47 cpu_cores=1.83 gpu_mem_mb=50.25 elapsed_s=12.91
ts=2026-09-25T07:14:11.003Z level=INFO event=block block=86 samples=850-859 video_t_s=85.90 wall_ms=154.40 ms_per_frame=15.44 inf_per_s=64.77 speed=6.48 decode_ms=2.36 preprocess_ms=38.31 fingerprint_ms=5.55 inference_ms=106.99 write_ms=0.95 other_ms=0.24 yolo_preprocess_ms=10.85 yolo_inference_ms=80.25 yolo_postprocess_ms=8.15 cpu_cores=1.78 gpu_mem_mb=50.25 elapsed_s=13.07
ts=2026-09-25T07:14:11.155Z level=INFO event=block block=87 samples=860-869 video_t_s=86.90 wall_ms=151.90 ms_per_frame=15.19 inf_per_s=65.83 speed=6.58 decode_ms=2.70 preprocess_ms=36.98 fingerprint_ms=5.60 inference_ms=105.40 write_ms=0.99 other_ms=0.24 yolo_preprocess_ms=10.04 yolo_inference_ms=79.86 yolo_postprocess_ms=7.89 cpu_cores=1.82 gpu_mem_mb=50.25 elapsed_s=13.22
ts=2026-09-25T07:14:11.309Z level=INFO event=block block=88 samples=870-879 video_t_s=87.90 wall_ms=154.20 ms_per_frame=15.42 inf_per_s=64.85 speed=6.48 decode_ms=2.58 preprocess_ms=37.63 fingerprint_ms=5.91 inference_ms=106.89 write_ms=0.94 other_ms=0.25 yolo_preprocess_ms=10.45 yolo_inference_ms=80.14 yolo_postprocess_ms=8.36 cpu_cores=1.81 gpu_mem_mb=50.25 elapsed_s=13.37
ts=2026-09-25T07:14:11.458Z level=INFO event=block block=89 samples=880-889 video_t_s=88.90 wall_ms=148.95 ms_per_frame=14.90 inf_per_s=67.14 speed=6.71 decode_ms=2.41 preprocess_ms=32.81 fingerprint_ms=5.06 inference_ms=107.46 write_ms=0.97 other_ms=0.24 yolo_preprocess_ms=10.52 yolo_inference_ms=80.96 yolo_postprocess_ms=8.19 cpu_cores=1.84 gpu_mem_mb=50.25 elapsed_s=13.52
ts=2026-09-25T07:14:11.613Z level=INFO event=block block=90 samples=890-899 video_t_s=89.90 wall_ms=155.34 ms_per_frame=15.53 inf_per_s=64.37 speed=6.44 decode_ms=2.56 preprocess_ms=38.38 fingerprint_ms=5.53 inference_ms=107.70 write_ms=0.87 other_ms=0.29 yolo_preprocess_ms=10.75 yolo_inference_ms=81.39 yolo_postprocess_ms=7.88 cpu_cores=1.79 gpu_mem_mb=50.25 elapsed_s=13.68
ts=2026-09-25T07:14:11.769Z level=INFO event=block block=91 samples=900-909 video_t_s=90.90 wall_ms=156.09 ms_per_frame=15.61 inf_per_s=64.07 speed=6.41 decode_ms=2.96 preprocess_ms=40.56 fingerprint_ms=5.45 inference_ms=105.98 write_ms=0.86 other_ms=0.28 yolo_preprocess_ms=10.44 yolo_inference_ms=79.95 yolo_postprocess_ms=7.90 cpu_cores=1.80 gpu_mem_mb=50.25 elapsed_s=13.83
ts=2026-09-25T07:14:11.922Z level=INFO event=block block=92 samples=910-919 video_t_s=91.90 wall_ms=152.52 ms_per_frame=15.25 inf_per_s=65.56 speed=6.56 decode_ms=2.59 preprocess_ms=36.21 fingerprint_ms=5.19 inference_ms=107.37 write_ms=0.87 other_ms=0.29 yolo_preprocess_ms=10.47 yolo_inference_ms=80.78 yolo_postprocess_ms=8.52 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=13.98
ts=2026-09-25T07:14:12.076Z level=INFO event=block block=93 samples=920-929 video_t_s=92.90 wall_ms=154.15 ms_per_frame=15.42 inf_per_s=64.87 speed=6.49 decode_ms=2.85 preprocess_ms=36.45 fingerprint_ms=6.02 inference_ms=107.52 write_ms=1.07 other_ms=0.24 yolo_preprocess_ms=10.94 yolo_inference_ms=80.74 yolo_postprocess_ms=8.14 cpu_cores=1.86 gpu_mem_mb=50.25 elapsed_s=14.14
ts=2026-09-25T07:14:12.231Z level=INFO event=block block=94 samples=930-939 video_t_s=93.90 wall_ms=154.58 ms_per_frame=15.46 inf_per_s=64.69 speed=6.47 decode_ms=2.83 preprocess_ms=39.48 fingerprint_ms=5.21 inference_ms=105.84 write_ms=0.97 other_ms=0.25 yolo_preprocess_ms=10.24 yolo_inference_ms=79.96 yolo_postprocess_ms=8.16 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=14.29
ts=2026-09-25T07:14:12.380Z level=INFO event=block block=95 samples=940-949 video_t_s=94.90 wall_ms=149.63 ms_per_frame=14.96 inf_per_s=66.83 speed=6.68 decode_ms=2.09 preprocess_ms=34.25 fingerprint_ms=5.06 inference_ms=107.03 write_ms=0.95 other_ms=0.25 yolo_preprocess_ms=10.43 yolo_inference_ms=80.99 yolo_postprocess_ms=7.96 cpu_cores=1.84 gpu_mem_mb=50.25 elapsed_s=14.44
ts=2026-09-25T07:14:12.532Z level=INFO event=block block=96 samples=950-959 video_t_s=95.90 wall_ms=151.99 ms_per_frame=15.20 inf_per_s=65.79 speed=6.58 decode_ms=2.43 preprocess_ms=34.66 fingerprint_ms=4.91 inference_ms=108.80 write_ms=0.94 other_ms=0.26 yolo_preprocess_ms=10.40 yolo_inference_ms=82.64 yolo_postprocess_ms=8.08 cpu_cores=1.81 gpu_mem_mb=50.25 elapsed_s=14.59
ts=2026-09-25T07:14:12.686Z level=INFO event=block block=97 samples=960-969 video_t_s=96.90 wall_ms=153.37 ms_per_frame=15.34 inf_per_s=65.20 speed=6.52 decode_ms=2.19 preprocess_ms=37.11 fingerprint_ms=5.39 inference_ms=107.44 write_ms=0.99 other_ms=0.24 yolo_preprocess_ms=10.15 yolo_inference_ms=81.41 yolo_postprocess_ms=8.07 cpu_cores=1.81 gpu_mem_mb=50.25 elapsed_s=14.75
ts=2026-09-25T07:14:12.847Z level=INFO event=block block=98 samples=970-979 video_t_s=97.90 wall_ms=160.96 ms_per_frame=16.10 inf_per_s=62.13 speed=6.21 decode_ms=2.66 preprocess_ms=45.19 fingerprint_ms=6.86 inference_ms=105.06 write_ms=0.96 other_ms=0.24 yolo_preprocess_ms=10.37 yolo_inference_ms=78.74 yolo_postprocess_ms=8.08 cpu_cores=1.77 gpu_mem_mb=50.25 elapsed_s=14.91
ts=2026-09-25T07:14:13.000Z level=INFO event=block block=99 samples=980-989 video_t_s=98.90 wall_ms=153.02 ms_per_frame=15.30 inf_per_s=65.35 speed=6.54 decode_ms=2.53 preprocess_ms=38.02 fingerprint_ms=5.41 inference_ms=105.74 write_ms=1.07 other_ms=0.26 yolo_preprocess_ms=10.22 yolo_inference_ms=79.86 yolo_postprocess_ms=8.04 cpu_cores=1.85 gpu_mem_mb=50.25 elapsed_s=15.06
ts=2026-09-25T07:14:13.159Z level=INFO event=block block=100 samples=990-999 video_t_s=99.90 wall_ms=159.23 ms_per_frame=15.92 inf_per_s=62.80 speed=6.28 decode_ms=2.49 preprocess_ms=43.41 fingerprint_ms=6.18 inference_ms=105.91 write_ms=0.99 other_ms=0.26 yolo_preprocess_ms=10.24 yolo_inference_ms=80.05 yolo_postprocess_ms=8.09 cpu_cores=1.80 gpu_mem_mb=50.25 elapsed_s=15.22
ts=2026-09-25T07:14:13.307Z level=INFO event=block block=101 samples=1000-1009 video_t_s=100.90 wall_ms=148.47 ms_per_frame=14.85 inf_per_s=67.35 speed=6.74 decode_ms=2.30 preprocess_ms=33.72 fingerprint_ms=5.18 inference_ms=106.03 write_ms=0.99 other_ms=0.25 yolo_preprocess_ms=10.16 yolo_inference_ms=80.24 yolo_postprocess_ms=8.16 cpu_cores=1.86 gpu_mem_mb=50.25 elapsed_s=15.37
ts=2026-09-25T07:14:13.467Z level=INFO event=block block=102 samples=1010-1019 video_t_s=101.90 wall_ms=160.03 ms_per_frame=16.00 inf_per_s=62.49 speed=6.25 decode_ms=2.68 preprocess_ms=43.73 fingerprint_ms=6.55 inference_ms=105.84 write_ms=0.97 other_ms=0.26 yolo_preprocess_ms=10.22 yolo_inference_ms=79.43 yolo_postprocess_ms=8.64 cpu_cores=1.78 gpu_mem_mb=50.25 elapsed_s=15.53
ts=2026-09-25T07:14:13.626Z level=INFO event=block block=103 samples=1020-1029 video_t_s=102.90 wall_ms=159.14 ms_per_frame=15.91 inf_per_s=62.84 speed=6.28 decode_ms=2.30 preprocess_ms=42.04 fingerprint_ms=5.89 inference_ms=107.58 write_ms=1.09 other_ms=0.26 yolo_preprocess_ms=10.76 yolo_inference_ms=80.60 yolo_postprocess_ms=8.23 cpu_cores=1.79 gpu_mem_mb=50.25 elapsed_s=15.69
ts=2026-09-25T07:14:13.777Z level=INFO event=block block=104 samples=1030-1039 video_t_s=103.90 wall_ms=150.76 ms_per_frame=15.08 inf_per_s=66.33 speed=6.63 decode_ms=2.39 preprocess_ms=34.75 fingerprint_ms=5.04 inference_ms=107.31 write_ms=1.00 other_ms=0.26 yolo_preprocess_ms=10.40 yolo_inference_ms=81.17 yolo_postprocess_ms=8.18 cpu_cores=1.84 gpu_mem_mb=50.25 elapsed_s=15.84
ts=2026-09-25T07:14:13.933Z level=INFO event=block block=105 samples=1040-1049 video_t_s=104.90 wall_ms=156.05 ms_per_frame=15.60 inf_per_s=64.08 speed=6.41 decode_ms=2.29 preprocess_ms=37.39 fingerprint_ms=5.83 inference_ms=109.26 write_ms=1.03 other_ms=0.25 yolo_preprocess_ms=10.81 yolo_inference_ms=81.61 yolo_postprocess_ms=8.50 cpu_cores=1.80 gpu_mem_mb=50.25 elapsed_s=16.00
ts=2026-09-25T07:14:14.087Z level=INFO event=block block=106 samples=1050-1059 video_t_s=105.90 wall_ms=154.16 ms_per_frame=15.42 inf_per_s=64.87 speed=6.49 decode_ms=2.59 preprocess_ms=36.94 fingerprint_ms=5.20 inference_ms=108.11 write_ms=1.07 other_ms=0.26 yolo_preprocess_ms=10.43 yolo_inference_ms=81.62 yolo_postprocess_ms=8.27 cpu_cores=1.79 gpu_mem_mb=50.25 elapsed_s=16.15
ts=2026-09-25T07:14:14.242Z level=INFO event=block block=107 samples=1060-1069 video_t_s=106.90 wall_ms=154.23 ms_per_frame=15.42 inf_per_s=64.84 speed=6.48 decode_ms=2.48 preprocess_ms=37.75 fingerprint_ms=5.58 inference_ms=107.15 write_ms=1.00 other_ms=0.27 yolo_preprocess_ms=10.49 yolo_inference_ms=80.79 yolo_postprocess_ms=8.19 cpu_cores=1.82 gpu_mem_mb=50.25 elapsed_s=16.30
ts=2026-09-25T07:14:14.397Z level=INFO event=block block=108 samples=1070-1079 video_t_s=107.90 wall_ms=155.52 ms_per_frame=15.55 inf_per_s=64.30 speed=6.43 decode_ms=2.65 preprocess_ms=37.91 fingerprint_ms=5.68 inference_ms=108.02 write_ms=0.98 other_ms=0.29 yolo_preprocess_ms=10.91 yolo_inference_ms=80.26 yolo_postprocess_ms=8.69 cpu_cores=1.82 gpu_mem_mb=50.25 elapsed_s=16.46
ts=2026-09-25T07:14:14.555Z level=INFO event=block block=109 samples=1080-1089 video_t_s=108.90 wall_ms=157.91 ms_per_frame=15.79 inf_per_s=63.33 speed=6.33 decode_ms=2.43 preprocess_ms=42.10 fingerprint_ms=5.11 inference_ms=107.07 write_ms=0.95 other_ms=0.24 yolo_preprocess_ms=10.33 yolo_inference_ms=80.76 yolo_postprocess_ms=8.28 cpu_cores=1.75 gpu_mem_mb=50.25 elapsed_s=16.62
ts=2026-09-25T07:14:14.713Z level=INFO event=block block=110 samples=1090-1099 video_t_s=109.90 wall_ms=157.70 ms_per_frame=15.77 inf_per_s=63.41 speed=6.34 decode_ms=2.55 preprocess_ms=42.75 fingerprint_ms=6.30 inference_ms=104.90 write_ms=0.97 other_ms=0.24 yolo_preprocess_ms=10.07 yolo_inference_ms=79.24 yolo_postprocess_ms=8.11 cpu_cores=1.81 gpu_mem_mb=50.25 elapsed_s=16.78
ts=2026-09-25T07:14:14.870Z level=INFO event=block block=111 samples=1100-1109 video_t_s=110.90 wall_ms=157.62 ms_per_frame=15.76 inf_per_s=63.44 speed=6.34 decode_ms=2.88 preprocess_ms=42.35 fingerprint_ms=5.39 inference_ms=105.78 write_ms=0.96 other_ms=0.26 yolo_preprocess_ms=10.32 yolo_inference_ms=79.80 yolo_postprocess_ms=8.07 cpu_cores=1.76 gpu_mem_mb=50.25 elapsed_s=16.93
ts=2026-09-25T07:14:15.027Z level=INFO event=block block=112 samples=1110-1119 video_t_s=111.90 wall_ms=157.04 ms_per_frame=15.70 inf_per_s=63.68 speed=6.37 decode_ms=2.43 preprocess_ms=42.15 fingerprint_ms=5.57 inference_ms=105.63 write_ms=0.97 other_ms=0.29 yolo_preprocess_ms=10.14 yolo_inference_ms=79.38 yolo_postprocess_ms=8.39 cpu_cores=1.73 gpu_mem_mb=50.25 elapsed_s=17.09
ts=2026-09-25T07:14:15.182Z level=INFO event=block block=113 samples=1120-1129 video_t_s=112.90 wall_ms=154.31 ms_per_frame=15.43 inf_per_s=64.80 speed=6.48 decode_ms=2.52 preprocess_ms=38.90 fingerprint_ms=5.67 inference_ms=106.00 write_ms=0.95 other_ms=0.26 yolo_preprocess_ms=10.24 yolo_inference_ms=80.05 yolo_postprocess_ms=8.13 cpu_cores=1.87 gpu_mem_mb=50.25 elapsed_s=17.24
ts=2026-09-25T07:14:15.336Z level=INFO event=block block=114 samples=1130-1139 video_t_s=113.90 wall_ms=154.34 ms_per_frame=15.43 inf_per_s=64.79 speed=6.48 decode_ms=2.45 preprocess_ms=38.14 fingerprint_ms=5.28 inference_ms=107.30 write_ms=0.95 other_ms=0.22 yolo_preprocess_ms=10.19 yolo_inference_ms=81.55 yolo_postprocess_ms=8.23 cpu_cores=1.78 gpu_mem_mb=50.25 elapsed_s=17.40
